Fiscal Year,Account Type,Department,Division,ORG_NAME,Org Description,Fund Code,Fund Description,Account Category,Account Code,Account Description,Amount
FY18,Expense,Police,Police,SSD-Training Bureau,3300 - SSD-Training Bureau,1010,General Fund Operating,Other Services and Charges,8010,Contractual Services,20000
FY18,Expense,Police,Police,SSD-Training Bureau,3300 - SSD-Training Bureau,1010,General Fund Operating,Other Services and Charges,9110,Other Travel & Training,174000
FY18,Expense,Police,Police,SSD-Training Bureau,3300 - SSD-Training Bureau,1010,General Fund Operating,Other Services and Charges,9200,Electricity,4800
FY18,Expense,Police,Police,SSD-Training Bureau,3300 - SSD-Training Bureau,1010,General Fund Operating,Other Services and Charges,9340,Maintenance Service,15000
FY18,Expense,Police,Police,SSD-Training Bureau,3300 - SSD-Training Bureau,1010,General Fund Operating,Other Services and Charges,9430,Buildings Rentals or Lease-Facility Mgmt,60484
FY18,Expense,Police,Police,SSD-Training Bureau,3300 - SSD-Training Bureau,1010,General Fund Operating,Other Services and Charges,9440,Fleet Management Equipment Charges,3390
FY18,Expense,Police,Police,Invest-Vice-Gen Fund,4200 - Invest-Vice-Gen Fund,1010,General Fund Operating,Personal Services,7020,Full Time Employees,1125624
FY18,Expense,Police,Police,Invest-Vice-Gen Fund,4200 - Invest-Vice-Gen Fund,1010,General Fund Operating,Personal Services,7050,Regular Hourly Rate,5000
FY18,Expense,Police,Police,Invest-Vice-Gen Fund,4200 - Invest-Vice-Gen Fund,1010,General Fund Operating,Personal Services,7055,Time & One-half,110862
FY18,Expense,Police,Police,Invest-Vice-Gen Fund,4200 - Invest-Vice-Gen Fund,1010,General Fund Operating,Personal Services,7105,Employers FICA,18337
FY18,Expense,Police,Police,Invest-Vice-Gen Fund,4200 - Invest-Vice-Gen Fund,1010,General Fund Operating,Personal Services,7110,Hospitalization Insurance,185010
FY18,Expense,Police,Police,Invest-Vice-Gen Fund,4200 - Invest-Vice-Gen Fund,1010,General Fund Operating,Personal Services,7115,Retiree Health Care-OPEB,230299
FY18,Expense,Police,Police,Invest-Vice-Gen Fund,4200 - Invest-Vice-Gen Fund,1010,General Fund Operating,Personal Services,7120,Retirement Fund Contribution,303793
FY18,Expense,Police,Police,Invest-Vice-Gen Fund,4200 - Invest-Vice-Gen Fund,1010,General Fund Operating,Personal Services,7135,Unemployment Compensation,1576
FY18,Expense,Police,Police,Invest-Vice-Gen Fund,4200 - Invest-Vice-Gen Fund,1010,General Fund Operating,Personal Services,7165,Shift Differential,7000
FY18,Expense,Police,Police,Invest-Vice-Gen Fund,4200 - Invest-Vice-Gen Fund,1010,General Fund Operating,Personal Services,7175,Food-Clean-Car Allowance,16200
FY18,Expense,Police,Police,Invest-Vice-Gen Fund,4200 - Invest-Vice-Gen Fund,1010,General Fund Operating,Other Services and Charges,8265,Police-Investigation,4120
FY18,Expense,Police,Police,Invest-Vice-Gen Fund,4200 - Invest-Vice-Gen Fund,1010,General Fund Operating,Other Services and Charges,9340,Maintenance Service,12360
FY18,Expense,Police,Police,Invest-Vice-Gen Fund,4200 - Invest-Vice-Gen Fund,1010,General Fund Operating,Other Services and Charges,9430,Buildings Rentals or Lease-Facility Mgmt,128703
FY18,Expense,Police,Police,SSD-GSSB-Records Unit,3120 - SSD-GSSB-Records Unit,1010,General Fund Operating,Personal Services,7020,Full Time Employees,225260
FY18,Expense,Police,Police,SSD-GSSB-Records Unit,3120 - SSD-GSSB-Records Unit,1010,General Fund Operating,Personal Services,7055,Time & One-half,23969
FY18,Expense,Police,Police,SSD-GSSB-Records Unit,3120 - SSD-GSSB-Records Unit,1010,General Fund Operating,Personal Services,7105,Employers FICA,19066
FY18,Expense,Police,Police,SSD-GSSB-Records Unit,3120 - SSD-GSSB-Records Unit,1010,General Fund Operating,Personal Services,7110,Hospitalization Insurance,61670
FY18,Expense,Police,Police,SSD-GSSB-Records Unit,3120 - SSD-GSSB-Records Unit,1010,General Fund Operating,Personal Services,7115,Retiree Health Care-OPEB,31167
FY18,Expense,Police,Police,SSD-GSSB-Records Unit,3120 - SSD-GSSB-Records Unit,1010,General Fund Operating,Personal Services,7120,Retirement Fund Contribution,60873
FY18,Expense,Police,Police,SSD-GSSB-Records Unit,3120 - SSD-GSSB-Records Unit,1010,General Fund Operating,Personal Services,7135,Unemployment Compensation,313
FY18,Expense,Police,Police,SSD-GSSB-Records Unit,3120 - SSD-GSSB-Records Unit,1010,General Fund Operating,Other Services and Charges,9430,Buildings Rentals or Lease-Facility Mgmt,24203
FY18,Revenue,Police,Police,SSD-GSSB-Records Unit,3120 - SSD-GSSB-Records Unit,1010,General Fund Operating,Licenses & Permits,4924,Alarm Permits,11000
FY18,Revenue,Police,Police,SSD-GSSB-Records Unit,3120 - SSD-GSSB-Records Unit,1010,General Fund Operating,Charges for Services,6172,False Alarm Fines-Fees,30000
FY18,Revenue,Police,Police,SSD-GSSB-Records Unit,3120 - SSD-GSSB-Records Unit,1010,General Fund Operating,Charges for Services,6174,Police Records-Reproc Fees,82000
FY18,Expense,Police,Police,Admin-Internal Affairs,1040 - Admin-Internal Affairs,1010,General Fund Operating,Supplies,7910,Subscriptions and Publications,1000
FY18,Expense,Police,Police,Admin-Internal Affairs,1040 - Admin-Internal Affairs,1010,General Fund Operating,Personal Services,7020,Full Time Employees,201445
FY18,Expense,Police,Police,Admin-Internal Affairs,1040 - Admin-Internal Affairs,1010,General Fund Operating,Personal Services,7050,Regular Hourly Rate,1000
FY18,Expense,Police,Police,Admin-Internal Affairs,1040 - Admin-Internal Affairs,1010,General Fund Operating,Personal Services,7055,Time & One-half,18030
FY18,Expense,Police,Police,Admin-Internal Affairs,1040 - Admin-Internal Affairs,1010,General Fund Operating,Personal Services,7105,Employers FICA,4902
FY18,Expense,Police,Police,Admin-Internal Affairs,1040 - Admin-Internal Affairs,1010,General Fund Operating,Personal Services,7110,Hospitalization Insurance,30835
FY18,Expense,Police,Police,Admin-Internal Affairs,1040 - Admin-Internal Affairs,1010,General Fund Operating,Personal Services,7115,Retiree Health Care-OPEB,38999
FY18,Expense,Police,Police,Admin-Internal Affairs,1040 - Admin-Internal Affairs,1010,General Fund Operating,Personal Services,7120,Retirement Fund Contribution,53780
FY18,Expense,Police,Police,Admin-Internal Affairs,1040 - Admin-Internal Affairs,1010,General Fund Operating,Personal Services,7135,Unemployment Compensation,282
FY18,Expense,Police,Police,Admin-Internal Affairs,1040 - Admin-Internal Affairs,1010,General Fund Operating,Personal Services,7175,Food-Clean-Car Allowance,2160
FY18,Expense,Police,Police,Admin-Internal Affairs,1040 - Admin-Internal Affairs,1010,General Fund Operating,Other Services and Charges,8010,Contractual Services,10000
FY18,Expense,Police,Police,Admin-Internal Affairs,1040 - Admin-Internal Affairs,1010,General Fund Operating,Other Services and Charges,9340,Maintenance Service,1400
FY18,Expense,Police,Police,Admin-Internal Affairs,1040 - Admin-Internal Affairs,1010,General Fund Operating,Other Services and Charges,9410,Equipment Rentals or Lease,5000
FY18,Expense,Police,Police,Admin-Internal Affairs,1040 - Admin-Internal Affairs,1010,General Fund Operating,Other Services and Charges,9430,Buildings Rentals or Lease-Facility Mgmt,13346
FY18,Expense,Police,Police,Admin-Internal Affairs,1040 - Admin-Internal Affairs,1010,General Fund Operating,Other Services and Charges,9440,Fleet Management Equipment Charges,8233
FY18,Expense,Police,Police,SSD-GSSB-Forensic Unit,3100 - SSD-GSSB-Forensic Unit,1010,General Fund Operating,Supplies,7520,Supplies,25600
FY18,Expense,Police,Police,SSD-GSSB-Forensic Unit,3100 - SSD-GSSB-Forensic Unit,1010,General Fund Operating,Capital Outlays,9760,Equipment,17500
FY18,Expense,Police,Police,SSD-GSSB-Forensic Unit,3100 - SSD-GSSB-Forensic Unit,1010,General Fund Operating,Personal Services,7020,Full Time Employees,690631
FY18,Expense,Police,Police,SSD-GSSB-Forensic Unit,3100 - SSD-GSSB-Forensic Unit,1010,General Fund Operating,Personal Services,7050,Regular Hourly Rate,2000
FY18,Expense,Police,Police,SSD-GSSB-Forensic Unit,3100 - SSD-GSSB-Forensic Unit,1010,General Fund Operating,Personal Services,7055,Time & One-half,59052
FY18,Expense,Police,Police,SSD-GSSB-Forensic Unit,3100 - SSD-GSSB-Forensic Unit,1010,General Fund Operating,Personal Services,7105,Employers FICA,57656
FY18,Expense,Police,Police,SSD-GSSB-Forensic Unit,3100 - SSD-GSSB-Forensic Unit,1010,General Fund Operating,Personal Services,7110,Hospitalization Insurance,135674
FY18,Expense,Police,Police,SSD-GSSB-Forensic Unit,3100 - SSD-GSSB-Forensic Unit,1010,General Fund Operating,Personal Services,7115,Retiree Health Care-OPEB,94241
FY18,Expense,Police,Police,SSD-GSSB-Forensic Unit,3100 - SSD-GSSB-Forensic Unit,1010,General Fund Operating,Personal Services,7120,Retirement Fund Contribution,184067
FY18,Expense,Police,Police,SSD-GSSB-Forensic Unit,3100 - SSD-GSSB-Forensic Unit,1010,General Fund Operating,Personal Services,7135,Unemployment Compensation,960
FY18,Expense,Police,Police,SSD-GSSB-Forensic Unit,3100 - SSD-GSSB-Forensic Unit,1010,General Fund Operating,Personal Services,7165,Shift Differential,2000
FY18,Expense,Police,Police,SSD-GSSB-Forensic Unit,3100 - SSD-GSSB-Forensic Unit,1010,General Fund Operating,Other Services and Charges,9340,Maintenance Service,2575
FY18,Expense,Police,Police,SSD-GSSB-Forensic Unit,3100 - SSD-GSSB-Forensic Unit,1010,General Fund Operating,Other Services and Charges,9430,Buildings Rentals or Lease-Facility Mgmt,40143
FY18,Expense,Police,Police,SSD-GSSB-Forensic Unit,3100 - SSD-GSSB-Forensic Unit,1010,General Fund Operating,Other Services and Charges,9440,Fleet Management Equipment Charges,32457
FY18,Expense,Police,Police,SSD-GSSB-Property Mgmt,3110 - SSD-GSSB-Property Mgmt,1010,General Fund Operating,Supplies,7520,Supplies,275271
FY18,Expense,Police,Police,SSD-GSSB-Property Mgmt,3110 - SSD-GSSB-Property Mgmt,1010,General Fund Operating,Capital Outlays,9760,Equipment,9000
FY18,Expense,Police,Police,SSD-GSSB-Property Mgmt,3110 - SSD-GSSB-Property Mgmt,1010,General Fund Operating,Personal Services,7020,Full Time Employees,219370
FY18,Expense,Police,Police,SSD-GSSB-Property Mgmt,3110 - SSD-GSSB-Property Mgmt,1010,General Fund Operating,Personal Services,7050,Regular Hourly Rate,1000
FY18,Expense,Police,Police,SSD-GSSB-Property Mgmt,3110 - SSD-GSSB-Property Mgmt,1010,General Fund Operating,Personal Services,7055,Time & One-half,12019
FY18,Expense,Police,Police,SSD-GSSB-Property Mgmt,3110 - SSD-GSSB-Property Mgmt,1010,General Fund Operating,Personal Services,7105,Employers FICA,3370
FY18,Expense,Police,Police,SSD-GSSB-Property Mgmt,3110 - SSD-GSSB-Property Mgmt,1010,General Fund Operating,Personal Services,7110,Hospitalization Insurance,37002
FY18,Expense,Police,Police,SSD-GSSB-Property Mgmt,3110 - SSD-GSSB-Property Mgmt,1010,General Fund Operating,Personal Services,7115,Retiree Health Care-OPEB,42318
FY18,Expense,Police,Police,SSD-GSSB-Property Mgmt,3110 - SSD-GSSB-Property Mgmt,1010,General Fund Operating,Personal Services,7120,Retirement Fund Contribution,55870
FY18,Expense,Police,Police,SSD-GSSB-Property Mgmt,3110 - SSD-GSSB-Property Mgmt,1010,General Fund Operating,Personal Services,7135,Unemployment Compensation,307
FY18,Expense,Police,Police,SSD-Train-Mich Justice,3310 - SSD-Train-Mich Justice,2620,Michigan Justice Training,Other Services and Charges,9110,Other Travel & Training,55000
FY18,Revenue,Police,Police,SSD-Train-Mich Justice,3310 - SSD-Train-Mich Justice,2620,Michigan Justice Training,State Grants,5501,MI Dept of Justice,55000
FY18,Expense,Police,Police,Admin-Community Affairs,1020 - Admin-Community Affairs,1010,General Fund Operating,Personal Services,7020,Full Time Employees,353220
FY18,Expense,Police,Police,Admin-Community Affairs,1020 - Admin-Community Affairs,1010,General Fund Operating,Personal Services,7055,Time & One-half,12019
FY18,Expense,Police,Police,Admin-Community Affairs,1020 - Admin-Community Affairs,1010,General Fund Operating,Personal Services,7105,Employers FICA,5319
FY18,Expense,Police,Police,Admin-Community Affairs,1020 - Admin-Community Affairs,1010,General Fund Operating,Personal Services,7110,Hospitalization Insurance,61670
FY18,Expense,Police,Police,Admin-Community Affairs,1020 - Admin-Community Affairs,1010,General Fund Operating,Personal Services,7115,Retiree Health Care-OPEB,66801
FY18,Expense,Police,Police,Admin-Community Affairs,1020 - Admin-Community Affairs,1010,General Fund Operating,Personal Services,7120,Retirement Fund Contribution,88255
FY18,Expense,Police,Police,Admin-Community Affairs,1020 - Admin-Community Affairs,1010,General Fund Operating,Personal Services,7135,Unemployment Compensation,495
FY18,Expense,Police,Police,Admin-Community Affairs,1020 - Admin-Community Affairs,1010,General Fund Operating,Personal Services,7165,Shift Differential,1600
FY18,Expense,Police,Police,Admin-Community Affairs,1020 - Admin-Community Affairs,1010,General Fund Operating,Other Services and Charges,9430,Buildings Rentals or Lease-Facility Mgmt,13346
FY18,Expense,Police,Police,Investigations-Detective,4100 - Investigations-Detective,1010,General Fund Operating,Personal Services,7020,Full Time Employees,3446533
FY18,Expense,Police,Police,Investigations-Detective,4100 - Investigations-Detective,1010,General Fund Operating,Personal Services,7050,Regular Hourly Rate,1000
FY18,Expense,Police,Police,Investigations-Detective,4100 - Investigations-Detective,1010,General Fund Operating,Personal Services,7055,Time & One-half,317999
FY18,Expense,Police,Police,Investigations-Detective,4100 - Investigations-Detective,1010,General Fund Operating,Personal Services,7105,Employers FICA,54228
FY18,Expense,Police,Police,Investigations-Detective,4100 - Investigations-Detective,1010,General Fund Operating,Personal Services,7110,Hospitalization Insurance,567364
FY18,Expense,Police,Police,Investigations-Detective,4100 - Investigations-Detective,1010,General Fund Operating,Personal Services,7115,Retiree Health Care-OPEB,694357
FY18,Expense,Police,Police,Investigations-Detective,4100 - Investigations-Detective,1010,General Fund Operating,Personal Services,7120,Retirement Fund Contribution,916216
FY18,Expense,Police,Police,Investigations-Detective,4100 - Investigations-Detective,1010,General Fund Operating,Personal Services,7135,Unemployment Compensation,4825
FY18,Expense,Police,Police,Investigations-Detective,4100 - Investigations-Detective,1010,General Fund Operating,Personal Services,7175,Food-Clean-Car Allowance,47520
FY18,Expense,Police,Police,Investigations-Detective,4100 - Investigations-Detective,1010,General Fund Operating,Other Services and Charges,8010,Contractual Services,49000
FY18,Expense,Police,Police,Investigations-Detective,4100 - Investigations-Detective,1010,General Fund Operating,Other Services and Charges,8265,Police-Investigation,33500
FY18,Expense,Police,Police,Investigations-Detective,4100 - Investigations-Detective,1010,General Fund Operating,Other Services and Charges,9340,Maintenance Service,9599
FY18,Expense,Police,Police,Investigations-Detective,4100 - Investigations-Detective,1010,General Fund Operating,Other Services and Charges,9410,Equipment Rentals or Lease,15000
FY18,Expense,Police,Police,Investigations-Detective,4100 - Investigations-Detective,1010,General Fund Operating,Other Services and Charges,9430,Buildings Rentals or Lease-Facility Mgmt,197330
FY18,Expense,Police,Police,Investigations-Detective,4100 - Investigations-Detective,1010,General Fund Operating,Other Services and Charges,9440,Fleet Management Equipment Charges,165497
